537,"Nova Mutum","Nova Mutum",MT,Centro-Oeste
538,"Nova Venécia","Nova Venécia",ES,Sudeste
539,Novo,"Campo Grande",MS,Centro-Oeste
540,Penedense,Penedo,AL,Nordeste
541,"Pérolas Negras",Resende,RJ,Sudeste
542,"Porto Vitória","Vitória",ES,Sudeste
543,"Próspera","Criciúma",SC,Sul
544,"Prudentópolis","Prudentópolis",PR,Sul
545,"Rio Branco VN","Venda Nova do Imigrante",ES,Sudeste
546,Rondoniense,"Porto Velho",RO,Norte
547,"Santa Rita","Boca da Mata",AL,Nordeste
548,Santana,Santana,AP,Norte
549,"São Francisco-AC","Rio Branco",AC,Norte
550,"São Joseense","São José dos Pinhais",PR,Sul
551,"São Paulo Crystal","Cruz do Espírito Santo",PB,Nordeste
552,Serrano-PB,"Campina Grande",PB,Nordeste
553,Sparta,"Araguaína",TO,Norte
554,"Tocantins de Miracema","Miracema do Tocantins",TO,Norte
555,"Tocantins de Palmas †",Palmas,TO,Norte
556,"Tupynambás","Juiz de Fora",MG,Sudeste
557,Vilhenense,Vilhena,RO,Norte
1,"Brasileirão",Brasil,CBF
1,1971-08-07,"",13,0,0,2,1R,,,0,1
2,1971-08-07,"",3,1,1,28,1R,,,0,1
3,1971-08-07,"",6,0,0,30,1R,,,0,1
4,1971-08-07,"",26,1,4,11,1R,,,0,1
5,1971-08-07,"",15,1,0,8,1R,,,0,1
6,1971-08-07,"",10,0,3,1,1R,,,0,1
7,1971-08-07,"",9,0,0,7,1R,,,0,1
8,1971-08-07,"",4,1,0,19,1R,,,0,1
9,1971-08-07,"",22,0,0,12,1R,,,0,1
10,1971-08-07,"",17,0,2,5,1R,,,0,1
11,1971-08-11,"",15,0,2,2,1R,,,0,1
12,1971-08-11,"",13,1,1,8,1R,,,0,1
13,1971-08-11,"",30,0,2,1,1R,,,0,1
14,1971-08-11,"",22,0,1,11,1R,,,0,1
15,1971-08-11,"",5,2,1,19,1R,,,0,1
16,1971-08-12,"",26,1,0,12,1R,,,0,1
17,1971-08-14,"",28,1,1,30,1R,,,0,1
18,1971-08-14,"",1,1,1,3,1R,,,0,1
19,1971-08-14,"",8,1,1,6,1R,,,0,1
20,1971-08-14,"",2,3,1,10,1R,,,0,1
21,1971-08-15,"",5,2,0,9,1R,,,0,1
22,1971-08-15,"",13,3,0,15,1R,,,0,1
23,1971-08-15,"",22,0,0,26,1R,,,0,1
24,1971-08-15,"",7,0,1,12,1R,,,0,1
25,1971-08-15,"",11,0,0,4,1R,,,0,1
26,1971-08-15,"",17,2,1,19,1R,,,0,1
27,1971-08-18,"",28,0,0,1,1R,,,0,1
28,1971-08-18,"",2,0,0,6,1R,,,0,1
29,1971-08-18,"",7,2,1,17,1R,,,0,1
30,1971-08-18,"",13,0,1,10,1R,,,0,1
31,1971-08-21,"",22,1,0,7,1R,,,0,1
32,1971-08-21,"",17,1,0,26,1R,,,0,1
33,1971-08-21,"",8,0,1,3,1R,,,0,1
34,1971-08-21,"",11,0,0,5,1R,,,0,1
35,1971-08-21,"",9,2,1,4,1R,,,0,1
36,1971-08-22,"",2,0,0,30,1R,,,0,1
37,1971-08-22,"",1,1,1,6,1R,,,0,1
38,1971-08-22,"",15,0,0,10,1R,,,0,1
39,1971-08-22,"",12,0,3,19,1R,,,0,1
40,1971-08-25,"",4,1,1,5,1R,,,0,1
41,1971-08-25,"",17,0,1,9,1R,,,0,1
42,1971-08-25,"",26,2,2,7,1R,,,0,1
43,1971-08-25,"",3,4,0,13,1R,,,0,1
44,1971-08-25,"",1,2,0,15,1R,,,0,1
45,1971-08-25,"",6,2,1,28,1R,,,0,1
46,1971-08-26,"",8,1,1,30,1R,,,0,1
47,1971-08-26,"",11,4,1,19,1R,,,0,1
48,1971-08-28,"",15,1,1,3,1R,,,0,1
49,1971-08-29,"",13,0,0,28,1R,,,0,1
50,1971-08-29,"",17,0,2,12,1R,,,0,1
51,1971-08-29,"",10,0,0,8,1R,,,0,1
52,1971-08-29,"",9,0,1,19,1R,,,0,1
53,1971-08-29,"",26,2,2,4,1R,,,0,1
54,1971-08-29,"",5,6,0,22,1R,,,0,1
55,1971-08-29,"",7,0,1,11,1R,,,0,1
56,1971-09-01,"",3,2,0,10,1R,,,0,1
57,1971-09-01,"",13,1,3,30,1R,,,0,1
58,1971-09-01,"",1,1,0,2,1R,,,0,1
59,1971-09-01,"",12,1,1,9,1R,,,0,1
60,1971-09-01,"",26,1,0,5,1R,,,0,1
61,1971-09-01,"",22,0,3,4,1R,,,0,1
62,1971-09-01,"",19,1,0,7,1R,,,0,1
63,1971-09-02,"",15,0,1,6,1R,,,0,1
64,1971-09-02,"",28,1,1,8,1R,,,0,1
65,1971-09-04,"",5,0,0,12,1R,,,0,1
66,1971-09-04,"",4,1,0,7,1R,,,0,1
67,1971-09-05,"",3,2,1,2,1R,,,0,1
68,1971-09-05,"",13,0,1,6,1R,,,0,1
69,1971-09-05,"",8,1,1,1,1R,,,0,1
70,1971-09-05,"",15,0,3,30,1R,,,0,1
71,1971-09-05,"",10,1,1,28,1R,,,0,1
72,1971-09-05,"",9,2,2,11,1R,,,0,1
73,1971-09-05,"",17,2,1,22,1R,,,0,1
74,1971-09-07,"",12,1,0,4,1R,,,0,1
75,1971-09-08,"",30,2,0,3,1R,,,0,1
76,1971-09-08,"",22,0,0,9,1R,,,0,1
77,1971-09-08,"",26,3,2,19,1R,,,0,1
78,1971-09-08,"",11,2,3,17,1R,,,0,1
79,1971-09-09,"",6,2,1,10,1R,,,0,1
80,1971-09-09,"",2,3,0,28,1R,,,0,1
81,1971-09-11,"",11,1,0,12,1R,,,0,1
82,1971-09-11,"",17,0,1,4,1R,,,0,1
83,1971-09-11,"",22,0,0,19,1R,,,0,1
84,1971-09-11,"",7,0,1,5,1R,,,0,1
85,1971-09-11,"",26,2,2,9,1R,,,0,1
86,1971-09-12,"",15,1,0,28,1R,,,0,1
87,1971-09-12,"",8,1,0,2,1R,,,0,1
88,1971-09-12,"",1,0,0,13,1R,,,0,1
89,1971-09-12,"",3,2,2,6,1R,,,0,1
90,1971-09-12,"",10,2,1,30,1R,,,0,1
91,1971-09-18,"",2,0,0,19,1R,,,0,1
92,1971-09-18,"",15,0,1,11,1R,,,0,1
93,1971-09-18,"",12,0,0,10,1R,,,0,1
94,1971-09-19,"",4,1,2,8,1R,,,0,1
95,1971-09-19,"",26,0,0,6,1R,,,0,1
96,1971-09-19,"",17,2,0,1,1R,,,0,1
97,1971-09-19,"",5,0,0,13,1R,,,0,1
98,1971-09-19,"",7,0,0,30,1R,,,0,1
99,1971-09-19,"",9,1,0,28,1R,,,0,1
100,1971-09-19,"",22,0,2,3,1R,,,0,1
101,1971-09-22,"",11,0,0,3,1R,,,0,1
102,1971-09-25,"",8,1,1,17,1R,,,0,1
103,1971-09-25,"",3,2,2,26,1R,,,0,1
104,1971-09-25,"",1,1,0,22,1R,,,0,1
105,1971-09-25,"",19,0,3,30,1R,,,0,1
106,1971-09-26,"",15,0,1,12,1R,,,0,1
107,1971-09-26,"",28,1,2,4,1R,,,0,1
108,1971-09-26,"",9,1,1,2,1R,,,0,1
109,1971-09-26,"",7,0,0,6,1R,,,0,1
110,1971-09-26,"",13,1,2,11,1R,,,0,1
111,1971-09-26,"",10,1,1,5,1R,,,0,1
112,1971-09-29,"",30,2,1,5,1R,,,0,1
113,1971-10-02,"",9,2,0,30,1R,,,0,1
114,1971-10-02,"",11,3,1,28,1R,,,0,1
115,1971-10-03,"",22,0,1,10,1R,,,0,1
116,1971-10-03,"",5,0,1,2,1R,,,0,1
117,1971-10-03,"",4,3,1,6,1R,,,0,1
118,1971-10-03,"",8,0,0,12,1R,,,0,1
119,1971-10-03,"",1,1,0,19,1R,,,0,1
120,1971-10-03,"",17,1,0,3,1R,,,0,1
121,1971-10-03,"",15,0,1,7,1R,,,0,1
122,1971-10-03,"",13,2,0,26,1R,,,0,1
123,1971-10-06,"",10,1,1,9,1R,,,0,1
124,1971-10-06,"",26,1,1,1,1R,,,0,1
125,1971-10-06,"",12,2,0,28,1R,,,0,1
126,1971-10-09,"",28,0,0,26,1R,,,0,1
127,1971-10-09,"",6,1,0,11,1R,,,0,1
128,1971-10-10,"",15,0,2,4,1R,,,0,1
129,1971-10-10,"",7,1,0,8,1R,,,0,1
130,1971-10-10,"",3,1,1,5,1R,,,0,1
131,1971-10-10,"",22,0,0,2,1R,,,0,1
132,1971-10-10,"",1,1,0,12,1R,,,0,1
133,1971-10-10,"",10,0,1,19,1R,,,0,1
134,1971-10-10,"",13,1,1,9,1R,,,0,1
135,1971-10-10,"",17,2,1,30,1R,,,0,1
136,1971-10-13,"",28,2,0,17,1R,,,0,1
137,1971-10-13,"",8,1,0,19,1R,,,0,1
138,1971-10-16,"",7,2,0,3,1R,,,0,1
139,1971-10-16,"",4,0,1,2,1R,,,0,1
140,1971-10-17,"",26,1,1,8,1R,,,0,1
141,1971-10-17,"",9,1,0,1,1R,,,0,1
142,1971-10-17,"",10,2,0,11,1R,,,0,1
143,1971-10-17,"",12,2,2,30,1R,,,0,1
144,1971-10-17,"",17,2,0,13,1R,,,0,1
145,1971-10-17,"",5,5,1,15,1R,,,0,1
146,1971-10-17,"",22,1,0,6,1R,,,0,1
147,1971-10-20,"",15,2,1,17,1R,,,0,1
148,1971-10-20,"",13,3,1,22,1R,,,0,1
149,1971-10-23,"",10,1,1,4,1R,,,0,1
150,1971-10-23,"",3,5,1,19,1R,,,0,1
151,1971-10-23,"",6,0,0,9,1R,,,0,1
152,1971-10-24,"",8,1,3,11,1R,,,0,1
153,1971-10-24,"",1,1,0,7,1R,,,0,1
154,1971-10-24,"",15,1,1,26,1R,,,0,1
155,1971-10-24,"",22,0,1,30,1R,,,0,1
156,1971-10-24,"",5,0,0,28,1R,,,0,1
157,1971-10-24,"",2,2,0,12,1R,,,0,1
158,1971-10-27,"",19,3,1,6,1R,,,0,1
159,1971-10-27,"",17,1,0,2,1R,,,0,1
160,1971-10-27,"",7,0,0,28,1R,,,0,1
161,1971-10-30,"",11,1,1,2,1R,,,0,1
162,1971-10-30,"",26,0,2,10,1R,,,0,1
163,1971-10-30,"",5,2,1,1,1R,,,0,1
164,1971-10-30,16:00,30,2,0,4,1R,,,0,1
165,1971-10-31,"",22,0,1,8,1R,,,0,1
166,1971-10-31,"",13,0,0,7,1R,,,0,1
167,1971-10-31,"",12,1,0,6,1R,,,0,1
168,1971-10-31,"",15,0,0,19,1R,,,0,1
169,1971-10-31,"",3,3,1,9,1R,,,0,1
170,1971-11-06,"",9,2,1,15,1R,,,0,1
171,1971-11-06,"",12,0,0,3,1R,,,0,1
172,1971-11-06,"",10,2,1,7,1R,,,0,1
173,1971-11-07,"",11,3,1,30,1R,,,0,1
174,1971-11-07,"",8,0,0,5,1R,,,0,1
175,1971-11-07,"",26,0,1,2,1R,,,0,1
176,1971-11-07,"",1,0,1,4,1R,,,0,1
177,1971-11-07,"",13,1,0,19,1R,,,0,1
178,1971-11-07,"",17,0,0,6,1R,,,0,1
179,1971-11-07,"",28,2,0,22,1R,,,0,1
180,1971-11-10,"",4,0,0,13,1R,,,0,1
181,1971-11-13,"",7,3,1,2,1R,,,0,1
182,1971-11-13,"",19,1,0,28,1R,,,0,1
183,1971-11-14,"",9,3,0,8,1R,,,0,1
184,1971-11-14,"",17,2,0,10,1R,,,0,1
185,1971-11-14,"",11,1,1,1,1R,,,0,1
186,1971-11-14,"",3,0,0,4,1R,,,0,1
187,1971-11-14,"",13,1,0,12,1R,,,0,1
188,1971-11-14,"",6,2,2,5,1R,,,0,1
189,1971-11-14,"",22,1,2,15,1R,,,0,1
190,1971-11-14,"",26,0,0,30,1R,,,0,1
191,1971-11-20,"",9,1,1,2,B,,,0,1
192,1971-11-20,"",4,1,1,17,C,,,0,1
193,1971-11-21,"",30,0,0,5,A,,,0,1
194,1971-11-21,"",3,2,1,12,B,,,0,1
195,1971-11-21,"",1,1,1,6,C,,,0,1
196,1971-11-21,"",10,1,0,11,A,,,0,1
197,1971-11-24,"",5,0,2,10,A,,,0,1
198,1971-11-24,"",11,1,0,30,A,,,0,1
199,1971-11-24,"",6,3,3,4,C,,,0,1
200,1971-11-24,"",17,0,1,1,C,,,0,1
201,1971-11-25,"",12,2,0,9,B,,,0,1
202,1971-11-25,"",2,2,1,3,B,,,0,1
203,1971-11-27,"",10,1,0,30,A,,,0,1
204,1971-11-28,"",4,3,1,1,C,,,0,1
205,1971-11-28,"",9,1,4,3,B,,,0,1
206,1971-11-28,"",17,1,0,6,C,,,0,1
207,1971-11-28,"",12,0,0,2,B,,,0,1
208,1971-11-28,"",5,1,0,11,A,,,0,1
209,1971-12-01,"",10,1,1,5,A,,,0,1
210,1971-12-01,"",30,3,1,11,A,,,0,1
211,1971-12-01,"",9,3,0,12,B,,,0,1
212,1971-12-01,"",3,2,0,2,B,,,0,1
213,1971-12-02,"",4,0,1,6,C,,,0,1
214,1971-12-02,"",1,2,0,17,C,,,0,1
215,1971-12-04,"",11,0,0,10,A,,,0,1
216,1971-12-04,"",12,1,1,3,B,,,0,1
217,1971-12-05,"",6,3,1,1,C,,,0,1
218,1971-12-05,"",17,0,0,4,C,,,0,1
219,1971-12-05,"",2,0,1,9,B,,,0,1
220,1971-12-05,"",5,0,0,30,A,,,0,1
221,1971-12-08,"",10,1,1,30,A,,,0,1
222,1971-12-08,"",11,2,0,5,A,,,0,1
223,1971-12-09,"",2,4,0,12,B,,,0,1
224,1971-12-09,"",3,0,1,9,B,,,0,1
225,1971-12-09,"",1,0,0,4,C,,,0,1
226,1971-12-09,"",6,3,0,17,C,,,0,1
227,1971-12-12,"",3,1,0,10,A,,,0,1
228,1971-12-15,"",10,4,1,6,A,,,0,1
229,1971-12-19,"",6,0,1,3,A,,,0,1
230,1972-09-09,"",5,0,0,28,1F,,,0,1
231,1972-09-09,"",18,0,0,32,1F,,,0,1
232,1972-09-09,"",6,1,1,2,1F,,,0,1
233,1972-09-10,"",3,0,1,12,1F,,,0,1
234,1972-09-10,"",1,2,0,10,1F,,,0,1
235,1972-09-10,"",8,1,1,30,1F,,,0,1
236,1972-09-10,"",13,1,0,34,1F,,,0,1
237,1972-09-10,"",20,0,0,26,1F,,,0,1
238,1972-09-10,"",11,1,1,7,1F,,,0,1
239,1972-09-10,"",17,1,0,4,1F,,,0,1
240,1972-09-10,"",44,1,3,22,1F,,,0,1
241,1972-09-10,"",39,0,0,45,1F,,,0,1
242,1972-09-13,"",22,3,1,9,1F,,,0,1
243,1972-09-13,"",45,0,2,7,1F,,,0,1
244,1972-09-13,"",39,0,3,10,1F,,,0,1
245,1972-09-13,"",20,1,2,5,1F,,,0,1
246,1972-09-13,"",44,0,1,2,1F,,,0,1
247,1972-09-13,"",1,1,0,3,1F,,,0,1
248,1972-09-13,"",19,0,1,26,1F,,,0,1
249,1972-09-13,"",17,0,0,6,1F,,,0,1
250,1972-09-13,"",28,0,0,11,1F,,,0,1
251,1972-09-13,"",32,0,0,12,1F,,,0,1
252,1972-09-13,"",13,0,0,30,1F,,,0,1
253,1972-09-13,"",34,0,0,8,1F,,,0,1
254,1972-09-14,"",18,0,3,4,1F,,,0,1
255,1972-09-16,"",20,0,1,7,1F,,,0,1
256,1972-09-17,"",45,1,4,5,1F,,,0,1
257,1972-09-17,"",28,2,2,19,1F,,,0,1
258,1972-09-17,"",18,1,0,2,1F,,,0,1
259,1972-09-17,"",11,1,1,3,1F,,,0,1
260,1972-09-17,"",26,1,1,30,1F,,,0,1
261,1972-09-17,"",6,1,2,1,1F,,,0,1
262,1972-09-17,"",22,1,1,10,1F,,,0,1
263,1972-09-17,"",17,1,0,13,1F,,,0,1
264,1972-09-17,"",39,1,2,9,1F,,,0,1
265,1972-09-17,"",32,1,0,8,1F,,,0,1
266,1972-09-17,"",44,1,1,4,1F,,,0,1
267,1972-09-17,"",34,1,3,12,1F,,,0,1
268,1972-09-20,"",26,0,0,44,1F,,,0,1
269,1972-09-20,"",5,0,1,11,1F,,,0,1
270,1972-09-20,"",45,0,0,20,1F,,,0,1
271,1972-09-20,"",39,3,3,34,1F,,,0,1
272,1972-09-20,"",17,0,0,2,1F,,,0,1
273,1972-09-20,"",12,3,0,30,1F,,,0,1
274,1972-09-20,"",22,0,0,18,1F,,,0,1
275,1972-09-20,"",9,1,0,1,1F,,,0,1
276,1972-09-20,"",4,2,2,6,1F,,,0,1
277,1972-09-20,"",13,1,1,32,1F,,,0,1
278,1972-09-21,"",10,1,1,19,1F,,,0,1
279,1972-09-21,"",8,1,0,3,1F,,,0,1
280,1972-09-21,"",28,0,0,7,1F,,,0,1
281,1972-09-23,"",4,3,0,26,1F,,,0,1
282,1972-09-23,"",12,1,2,9,1F,,,0,1
283,1972-09-24,"",45,0,0,19,1F,,,0,1
284,1972-09-24,"",22,0,0,1,1F,,,0,1
285,1972-09-24,"",17,2,0,44,1F,,,0,1
286,1972-09-24,"",5,1,0,13,1F,,,0,1
287,1972-09-24,"",10,0,0,8,1F,,,0,1
288,1972-09-24,"",7,2,1,2,1F,,,0,1
289,1972-09-24,"",34,2,0,11,1F,,,0,1
290,1972-09-24,"",18,0,0,28,1F,,,0,1
291,1972-09-24,"",20,1,1,30,1F,,,0,1
292,1972-09-24,"",39,1,2,3,1F,,,0,1
293,1972-09-24,"",32,1,1,6,1F,,,0,1
294,1972-09-27,"",20,2,1,19,1F,,,0,1
295,1972-09-27,"",17,3,0,18,1F,,,0,1
296,1972-09-27,"",45,0,1,30,1F,,,0,1
297,1972-09-27,"",44,0,2,28,1F,,,0,1
298,1972-09-27,"",34,1,2,6,1F,,,0,1
299,1972-09-27,"",22,1,3,3,1F,,,0,1
300,1972-09-27,"",4,1,1,9,1F,,,0,1
301,1972-09-27,"",13,0,1,8,1F,,,0,1
302,1972-09-27,"",32,2,2,11,1F,,,0,1
303,1972-09-27,"",7,1,2,5,1F,,,0,1
304,1972-09-27,"",39,1,1,1,1F,,,0,1
305,1972-09-28,"",26,2,0,12,1F,,,0,1
306,1972-09-28,"",2,1,0,10,1F,,,0,1
307,1972-09-30,"",20,1,2,4,1F,,,0,1
308,1972-09-30,"",13,0,0,1,1F,,,0,1
309,1972-10-01,"",34,2,2,9,1F,,,0,1
310,1972-10-01,"",3,2,0,17,1F,,,0,1
311,1972-10-01,"",6,0,2,30,1F,,,0,1
312,1972-10-01,"",26,4,1,28,1F,,,0,1
313,1972-10-01,"",22,1,3,8,1F,,,0,1
314,1972-10-01,"",32,0,1,10,1F,,,0,1
315,1972-10-01,"",18,0,0,7,1F,,,0,1
316,1972-10-01,"",44,0,1,5,1F,,,0,1
317,1972-10-01,"",39,1,2,12,1F,,,0,1
318,1972-10-01,"",11,3,2,19,1F,,,0,1
319,1972-10-01,"",45,1,3,2,1F,,,0,1
320,1972-10-04,"",34,1,1,10,1F,,,0,1
321,1972-10-04,"",1,1,1,19,1F,,,0,1
322,1972-10-04,"",17,2,0,28,1F,,,0,1
323,1972-10-04,"",45,1,3,4,1F,,,0,1
324,1972-10-04,"",13,1,1,6,1F,,,0,1
325,1972-10-04,"",44,1,1,7,1F,,,0,1
326,1972-10-04,"",39,0,0,8,1F,,,0,1
327,1972-10-04,"",22,0,0,12,1F,,,0,1
328,1972-10-04,"",32,0,0,9,1F,,,0,1
329,1972-10-04,"",20,1,1,2,1F,,,0,1
330,1972-10-04,"",5,4,0,18,1F,,,0,1
331,1972-10-04,"",30,2,0,3,1F,,,0,1
332,1972-10-05,"",26,3,3,11,1F,,,0,1
333,1972-10-07,"",20,0,1,11,1F,,,0,1
334,1972-10-07,"",32,0,1,30,1F,,,0,1
335,1972-10-08,"",3,5,0,18,1F,,,0,1
336,1972-10-08,"",34,2,0,19,1F,,,0,1
337,1972-10-08,"",9,0,0,2,1F,,,0,1
338,1972-10-08,"",13,1,0,10,1F,,,0,1
339,1972-10-08,"",12,1,2,8,1F,,,0,1
340,1972-10-08,"",39,0,0,17,1F,,,0,1
341,1972-10-08,"",4,2,2,5,1F,,,0,1
342,1972-10-08,"",44,0,2,1,1F,,,0,1
343,1972-10-08,"",45,3,2,6,1F,,,0,1
344,1972-10-08,"",22,2,0,28,1F,,,0,1
345,1972-10-08,"",26,1,2,7,1F,,,0,1
346,1972-10-11,"",44,0,1,3,1F,,,0,1
347,1972-10-11,"",5,2,0,2,1F,,,0,1
348,1972-10-11,"",1,0,0,18,1F,,,0,1
349,1972-10-11,"",34,0,0,30,1F,,,0,1
350,1972-10-11,"",22,0,0,17,1F,,,0,1
351,1972-10-11,"",32,2,0,19,1F,,,0,1
352,1972-10-11,"",8,1,0,26,1F,,,0,1
353,1972-10-11,"",45,0,0,11,1F,,,0,1
354,1972-10-11,"",10,0,1,12,1F,,,0,1
355,1972-10-11,"",39,1,0,28,1F,,,0,1
356,1972-10-11,"",20,1,2,6,1F,,,0,1
357,1972-10-12,"",7,0,1,4,1F,,,0,1
358,1972-10-12,"",13,0,0,9,1F,,,0,1
359,1972-10-14,"",18,1,0,45,1F,,,0,1
360,1972-10-14,"",8,0,0,11,1F,,,0,1
361,1972-10-14,"",2,3,2,1,1F,,,0,1
362,1972-10-14,"",5,2,0,30,1F,,,0,1
363,1972-10-15,"",39,0,1,32,1F,,,0,1
364,1972-10-15,"",13,1,1,26,1F,,,0,1
365,1972-10-15,"",4,1,0,19,1F,,,0,1
366,1972-10-15,"",17,4,0,10,1F,,,0,1
367,1972-10-15,"",20,3,0,44,1F,,,0,1
368,1972-10-15,"",22,1,0,34,1F,,,0,1
369,1972-10-15,"",12,0,0,6,1F,,,0,1
370,1972-10-15,"",3,2,0,7,1F,,,0,1
371,1972-10-15,"",9,0,0,28,1F,,,0,1
372,1972-10-18,"",18,0,1,20,1F,,,0,1
373,1972-10-18,"",45,0,0,13,1F,,,0,1
374,1972-10-18,"",1,1,1,5,1F,,,0,1
375,1972-10-18,"",17,2,1,8,1F,,,0,1
376,1972-10-18,"",10,3,1,11,1F,,,0,1
377,1972-10-18,"",7,2,2,19,1F,,,0,1
378,1972-10-18,"",26,2,1,34,1F,,,0,1
379,1972-10-18,"",3,0,3,4,1F,,,0,1
380,1972-10-18,"",44,0,1,39,1F,,,0,1
381,1972-10-18,"",32,1,1,22,1F,,,0,1
382,1972-10-19,"",28,0,0,12,1F,,,0,1
383,1972-10-19,"",30,0,2,2,1F,,,0,1
384,1972-10-19,"",9,0,0,6,1F,,,0,1
385,1972-10-21,"",3,1,0,19,1F,,,0,1
386,1972-10-21,"",10,0,3,7,1F,,,0,1
387,1972-10-21,"",17,3,3,30,1F,,,0,1
388,1972-10-21,"",45,1,2,34,1F,,,0,1
389,1972-10-21,"",44,0,2,18,1F,,,0,1
390,1972-10-21,"",5,1,1,9,1F,,,0,1
391,1972-10-21,"",8,0,1,4,1F,,,0,1
392,1972-10-21,"",22,1,0,39,1F,,,0,1
393,1972-10-22,"",11,0,0,6,1F,,,0,1
394,1972-10-22,"",20,0,0,13,1F,,,0,1
395,1972-10-22,"",12,1,1,2,1F,,,0,1
396,1972-10-22,"",1,1,0,28,1F,,,0,1
397,1972-10-22,"",32,4,0,26,1F,,,0,1
398,1972-10-25,"",34,1,1,28,1F,,,0,1
399,1972-10-25,"",32,0,0,17,1F,,,0,1
400,1972-10-25,"",26,2,2,10,1F,,,0,1
401,1972-10-25,"",4,0,1,2,1F,,,0,1
402,1972-10-25,"",44,1,3,11,1F,,,0,1
403,1972-10-25,"",22,1,4,19,1F,,,0,1
404,1972-10-25,"",45,0,2,1,1F,,,0,1
405,1972-10-25,"",39,0,1,30,1F,,,0,1
406,1972-10-25,"",18,1,0,6,1F,,,0,1
407,1972-10-25,"",12,1,0,5,1F,,,0,1
408,1972-10-25,"",9,0,0,8,1F,,,0,1
409,1972-10-26,"",13,1,0,7,1F,,,0,1
410,1972-10-26,"",20,3,0,3,1F,,,0,1
411,1972-10-28,"",18,1,2,11,1F,,,0,1
412,1972-10-28,"",20,1,1,1,1F,,,0,1
413,1972-10-28,"",12,0,0,4,1F,,,0,1
414,1972-10-29,"",39,2,1,19,1F,,,0,1
415,1972-10-29,"",10,2,1,5,1F,,,0,1
416,1972-10-29,"",22,1,1,30,1F,,,0,1
417,1972-10-29,"",32,0,0,28,1F,,,0,1
418,1972-10-29,"",8,0,1,7,1F,,,0,1
419,1972-10-29,"",34,1,2,17,1F,,,0,1
420,1972-10-29,"",44,0,1,6,1F,,,0,1
421,1972-10-29,"",26,2,3,9,1F,,,0,1
422,1972-10-29,"",13,0,2,2,1F,,,0,1
423,1972-10-29,"",45,1,1,3,1F,,,0,1
424,1972-11-01,"",18,0,0,34,1F,,,0,1
425,1972-11-01,"",9,0,1,30,1F,,,0,1
426,1972-11-01,"",28,1,1,2,1F,,,0,1
427,1972-11-01,"",26,1,1,45,1F,,,0,1
428,1972-11-01,"",6,1,1,5,1F,,,0,1
429,1972-11-01,"",17,2,0,7,1F,,,0,1
430,1972-11-01,"",22,2,1,20,1F,,,0,1
431,1972-11-01,"",44,3,0,32,1F,,,0,1
432,1972-11-01,"",4,0,1,11,1F,,,0,1
433,1972-11-01,"",39,0,1,13,1F,,,0,1
434,1972-11-02,"",19,0,1,8,1F,,,0,1
435,1972-11-02,"",1,0,1,12,1F,,,0,1
436,1972-11-02,"",3,1,2,10,1F,,,0,1
437,1972-11-05,"",34,0,0,4,1F,,,0,1
438,1972-11-05,"",22,1,1,5,1F,,,0,1
439,1972-11-05,"",3,2,0,6,1F,,,0,1
440,1972-11-05,"",13,2,1,28,1F,,,0,1
441,1972-11-05,"",45,2,3,9,1F,,,0,1
442,1972-11-05,"",8,1,0,18,1F,,,0,1
443,1972-11-05,"",39,0,1,7,1F,,,0,1
444,1972-11-05,"",17,0,1,11,1F,,,0,1
445,1972-11-05,"",20,0,6,10,1F,,,0,1
446,1972-11-05,"",44,0,2,12,1F,,,0,1
447,1972-11-05,"",32,1,1,2,1F,,,0,1
448,1972-11-05,"",1,0,1,26,1F,,,0,1
449,1972-11-05,"",19,1,0,30,1F,,,0,1
450,1972-11-08,"",39,0,2,5,1F,,,0,1
451,1972-11-08,"",13,1,3,3,1F,,,0,1
452,1972-11-08,"",17,1,1,19,1F,,,0,1
453,1972-11-08,"",26,3,2,6,1F,,,0,1
454,1972-11-08,"",11,1,0,1,1F,,,0,1
455,1972-11-08,"",44,0,2,8,1F,,,0,1
456,1972-11-08,"",22,3,0,7,1F,,,0,1
457,1972-11-08,"",32,0,2,4,1F,,,0,1
458,1972-11-08,"",45,2,6,10,1F,,,0,1
459,1972-11-08,"",30,3,0,28,1F,,,0,1
460,1972-11-08,"",34,0,0,2,1F,,,0,1
461,1972-11-09,"",18,2,0,12,1F,,,0,1
462,1972-11-09,"",20,0,1,9,1F,,,0,1
463,1972-11-11,"",28,2,0,8,1F,,,0,1
464,1972-11-11,"",6,3,2,10,1F,,,0,1
465,1972-11-12,"",7,0,0,30,1F,,,0,1
466,1972-11-12,"",1,0,1,4,1F,,,0,1
467,1972-11-12,"",20,2,2,32,1F,,,0,1
468,1972-11-12,"",22,2,2,45,1F,,,0,1
469,1972-11-12,"",44,0,0,34,1F,,,0,1
470,1972-11-12,"",5,0,0,3,1F,,,0,1
471,1972-11-12,"",13,0,0,18,1F,,,0,1
472,1972-11-12,"",39,2,0,26,1F,,,0,1
473,1972-11-12,"",19,2,0,2,1F,,,0,1
474,1972-11-12,"",11,1,1,12,1F,,,0,1
475,1972-11-12,"",17,1,1,9,1F,,,0,1
476,1972-11-15,"",6,6,0,8,1F,,,0,1
477,1972-11-16,"",17,1,0,12,1F,,,0,1
478,1972-11-16,"",3,0,1,2,1F,,,0,1
479,1972-11-16,"",5,2,0,19,1F,,,0,1
480,1972-11-16,"",9,2,0,11,1F,,,0,1
481,1972-11-16,"",39,3,4,20,1F,,,0,1
